om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1930,1981,08,05,1981-08-05,20:01:00,3,CO,8,33,51.0,0,0,0.0,0.0,38.73,-104.78,0.0,0.0,0,0,0,0,0,41,0,0,0,
1950,1981,08,06,1981-08-06,20:30:00,3,CO,8,34,0.0,0,0,0.0,0.0,38.05,-103.72,0.0,0.0,0,0,0,0,0,89,0,0,0,
1967,1981,08,09,1981-08-09,14:17:00,3,CO,8,35,100.0,0,0,0.0,0.0,39.07,-104.93,0.0,0.0,0,0,0,0,0,35,0,0,0,
2091,1981,09,19,1981-09-19,13:00:00,3,CO,8,40,87.0,0,0,0.0,0.0,40.17,-105.1,0.0,0.0,0,0,0,0,0,13,0,0,0,
792,1982,05,19,1982-05-19,13:37:00,3,CO,8,1,0.0,0,0,0.0,0.0,40.07,-104.6,0.0,0.0,0,0,0,0,0,123,0,0,0,
795,1982,05,19,1982-05-19,14:55:00,3,CO,8,2,57.0,0,0,0.0,0.0,40.58,-105.08,0.0,0.0,0,0,0,0,0,69,0,0,0,
1017,1982,05,30,1982-05-30,15:00:00,3,CO,8,3,0.0,0,0,0.0,0.0,37.38,-102.28,0.0,0.0,0,0,0,0,0,9,0,0,0,
1754,1982,06,17,1982-06-17,17:20:00,3,CO,8,4,0.0,0,0,0.0,0.0,37.95,-103.1,0.0,0.0,0,0,0,0,0,11,0,0,0,
1839,1982,06,24,1982-06-24,16:15:00,3,CO,8,5,61.0,0,0,0.0,0.0,39.7,-104.93,0.0,0.0,0,0,0,0,0,31,0,0,0,
1840,1982,06,24,1982-06-24,16:27:00,3,CO,8,6,61.0,0,0,0.0,0.0,39.73,-105.1,0.0,0.0,0,0,0,0,0,59,0,0,0,
1919,1982,06,29,1982-06-29,14:00:00,3,CO,8,7,0.0,0,0,0.0,0.0,40.7,-105.0,0.0,0.0,0,0,0,0,0,69,0,0,0,
1922,1982,06,29,1982-06-29,16:45:00,3,CO,8,8,0.0,0,0,0.0,0.0,39.73,-104.93,0.0,0.0,0,0,0,0,0,31,0,0,0,
1924,1982,06,29,1982-06-29,17:10:00,3,CO,8,9,52.0,0,0,0.0,0.0,40.77,-103.17,0.0,0.0,0,0,0,0,0,75,0,0,0,
1927,1982,06,29,1982-06-29,18:30:00,3,CO,8,10,0.0,0,0,0.0,0.0,38.15,-102.72,0.0,0.0,0,0,0,0,0,99,0,0,0,
1930,1982,06,29,1982-06-29,19:30:00,3,CO,8,11,52.0,0,0,0.0,0.0,40.63,-103.2,0.0,0.0,0,0,0,0,0,75,0,0,0,
1931,1982,06,29,1982-06-29,21:00:00,3,CO,8,12,52.0,0,0,0.0,0.0,40.08,-102.23,0.0,0.0,0,0,0,0,0,125,0,0,0,
1955,1982,06,30,1982-06-30,18:32:00,3,CO,8,13,52.0,0,0,0.0,0.0,39.98,-104.82,0.0,0.0,0,0,0,0,0,1,0,0,0,
2228,1982,07,11,1982-07-11,14:52:00,3,CO,8,15,52.0,0,0,0.0,0.0,40.63,-103.2,0.0,0.0,0,0,0,0,0,75,0,0,0,
2240,1982,07,11,1982-07-11,19:20:00,3,CO,8,16,52.0,0,0,0.0,0.0,39.37,-104.87,0.0,0.0,0,0,0,0,0,35,0,0,0,
2265,1982,07,13,1982-07-13,17:00:00,3,CO,8,17,52.0,0,0,0.0,0.0,39.72,-103.52,0.0,0.0,0,0,0,0,0,121,0,0,0,
2275,1982,07,14,1982-07-14,15:00:00,3,CO,8,18,0.0,0,0,0.0,0.0,39.78,-104.93,0.0,0.0,0,0,0,0,0,31,0,0,0,
2292,1982,07,15,1982-07-15,13:57:00,3,CO,8,19,52.0,0,0,0.0,0.0,39.77,-104.88,0.0,0.0,0,0,0,0,0,31,0,0,0,
2293,1982,07,15,1982-07-15,14:10:00,3,CO,8,20,52.0,0,0,0.0,0.0,39.73,-104.85,0.0,0.0,0,0,0,0,0,1,0,0,0,
2180,1982,07,08,1982-07-08,20:00:00,3,CO,8,14,56.0,0,0,0.0,0.0,38.82,-102.35,0.0,0.0,0,0,0,0,0,17,0,0,0,
2847,1982,08,10,1982-08-10,13:25:00,3,CO,8,21,52.0,0,0,0.0,0.0,39.37,-104.87,0.0,0.0,0,0,0,0,0,35,0,0,0,
2848,1982,08,10,1982-08-10,16:00:00,3,CO,8,22,0.0,0,0,0.0,0.0,39.35,-104.6,0.0,0.0,0,0,0,0,0,39,0,0,0,
2870,1982,08,13,1982-08-13,19:00:00,3,CO,8,23,0.0,0,0,0.0,0.0,40.63,-103.2,0.0,0.0,0,0,0,0,0,75,0,0,0,
2884,1982,08,15,1982-08-15,16:20:00,3,CO,8,24,61.0,0,0,0.0,0.0,39.52,-105.3,0.0,0.0,0,0,0,0,0,59,0,0,0,
2885,1982,08,15,1982-08-15,16:20:00,3,CO,8,25,61.0,0,0,0.0,0.0,39.63,-105.32,0.0,0.0,0,0,0,0,0,59,0,0,0,
2889,1982,08,16,1982-08-16,18:25:00,3,CO,8,26,53.0,0,0,0.0,0.0,39.7,-104.75,0.0,0.0,0,0,0,0,0,5,0,0,0,
2923,1982,08,19,1982-08-19,17:30:00,3,CO,8,27,0.0,0,0,0.0,0.0,38.2,-104.67,0.0,0.0,0,0,0,0,0,101,0,0,0,
2928,1982,08,20,1982-08-20,18:00:00,3,CO,8,28,63.0,0,0,0.0,0.0,40.02,-105.27,0.0,0.0,0,0,0,0,0,13,0,0,0,
2929,1982,08,20,1982-08-20,18:50:00,3,CO,8,29,0.0,0,0,0.0,0.0,39.9,-105.12,0.0,0.0,0,0,0,0,0,59,0,0,0,
2965,1982,08,23,1982-08-23,19:30:00,3,CO,8,30,52.0,0,0,0.0,0.0,40.42,-104.68,0.0,0.0,0,0,0,0,0,123,0,0,0,
2970,1982,08,23,1982-08-23,20:00:00,3,CO,8,31,69.0,0,0,0.0,0.0,40.42,-104.68,0.0,0.0,0,0,0,0,0,123,0,0,0,
2971,1982,08,23,1982-08-23,20:30:00,3,CO,8,32,61.0,0,0,0.0,0.0,40.42,-104.68,0.0,0.0,0,0,0,0,0,123,0,0,0,
3226,1982,09,13,1982-09-13,14:30:00,3,CO,8,33,0.0,0,0,0.0,0.0,38.27,-104.6,0.0,0.0,0,0,0,0,0,101,0,0,0,
3227,1982,09,13,1982-09-13,14:45:00,3,CO,8,34,0.0,0,0,0.0,0.0,38.27,-104.6,0.0,0.0,0,0,0,0,0,101,0,0,0,
3230,1982,09,13,1982-09-13,15:00:00,3,CO,8,35,0.0,0,0,0.0,0.0,38.27,-104.6,0.0,0.0,0,0,0,0,0,101,0,0,0,
4442,1983,10,02,1983-10-02,18:26:00,3,CO,8,47,78.0,0,0,0.0,0.0,39.72,-104.3,0.0,0.0,0,0,0,0,0,1,0,0,0,
4443,1983,10,02,1983-10-02,18:30:00,3,CO,8,48,0.0,0,0,0.0,0.0,40.25,-103.8,0.0,0.0,0,0,0,0,0,87,0,0,0,
4444,1983,10,02,1983-10-02,19:05:00,3,CO,8,49,87.0,0,0,0.0,0.0,39.95,-103.97,0.0,0.0,0,0,0,0,0,1,0,0,0,
849,1983,05,16,1983-05-16,16:00:00,3,CO,8,1,0.0,0,0,0.0,0.0,40.25,-103.8,0.0,0.0,0,0,0,0,0,87,0,0,0,
1039,1983,05,25,1983-05-25,19:40:00,3,CO,8,2,55.0,0,0,0.0,0.0,37.97,-103.55,0.0,0.0,0,0,0,0,0,89,0,0,0,
1040,1983,05,25,1983-05-25,19:55:00,3,CO,8,3,54.0,0,0,0.0,0.0,38.05,-103.52,0.0,0.0,0,0,0,0,0,89,0,0,0,
1041,1983,05,25,1983-05-25,19:55:00,3,CO,8,4,54.0,0,0,0.0,0.0,38.27,-104.6,0.0,0.0,0,0,0,0,0,101,0,0,0,
1086,1983,05,30,1983-05-30,13:20:00,3,CO,8,5,50.0,0,0,0.0,0.0,38.53,-106.93,0.0,0.0,0,0,0,0,0,51,0,0,0,
1284,1983,06,12,1983-06-12,16:45:00,3,CO,8,8,64.0,0,0,0.0,0.0,39.27,-103.7,0.0,0.0,0,0,0,0,0,73,0,0,0,
1287,1983,06,12,1983-06-12,17:00:00,3,CO,8,9,0.0,0,0,0.0,0.0,39.97,-102.43,0.0,0.0,0,0,0,0,0,125,0,0,0,
1290,1983,06,12,1983-06-12,17:30:00,3,CO,8,10,0.0,0,0,0.0,0.0,39.97,-102.43,0.0,0.0,0,0,0,0,0,125,0,0,0,
1297,1983,06,12,1983-06-12,18:00:00,3,CO,8,11,0.0,0,0,0.0,0.0,39.97,-102.43,0.0,0.0,0,0,0,0,0,125,0,0,0,
1300,1983,06,12,1983-06-12,18:30:00,3,CO,8,12,0.0,0,0,0.0,0.0,39.97,-102.43,0.0,0.0,0,0,0,0,0,125,0,0,0,
1421,1983,06,16,1983-06-16,17:31:00,3,CO,8,13,61.0,0,0,0.0,0.0,40.42,-104.22,0.0,0.0,0,0,0,0,0,123,0,0,0,
1422,1983,06,16,1983-06-16,17:35:00,3,CO,8,14,0.0,0,0,0.0,0.0,40.42,-104.68,0.0,0.0,0,0,0,0,0,123,0,0,0,
